"Year","Quarter","Month","DayofMonth","DayOfWeek","FlightDate","UniqueCarrier","AirlineID","Carrier","TailNum","FlightNum","OriginAirportID","OriginAirportSeqID","OriginCityMarketID","Origin","OriginCityName","OriginState","OriginStateFips","OriginStateName","OriginWac","DestAirportID","DestAirportSeqID","Dest","DestCityMarketID","DestCityName","DestState","DestStateFips","DestStateName","DestWac","CRSDepTime","DepTime","DepDelay","DepDelayMinutes","DepDel15","DepartureDelayGroups","DepTimeBlk","TaxiOut","WheelsOff","WheelsOn","TaxiIn","CRSArrTime","ArrTime","ArrDelay","ArrDelayMinutes","ArrDel15","ArrivalDelayGroups","ArrTimeBlk","Cancelled","CancellationCode","Diverted","CRSElapsedTime","ActualElapsedTime","AirTime","Flights","Distance","DistanceGroup","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay","FirstDepTime","TotalAddGTime","LongestAddGTime","DivAirportLandings","DivReachedDest","DivActualElapsedTime","DivArrDelay","DivDistance","Div1Airport","Div1AirportID","Div1AirportSeqID","Div1WheelsOn","Div1TotalGTime","Div1LongestGTime","Div1WheelsOff","Div1TailNum","Div2Airport","Div2AirportID","Div2AirportSeqID","Div2WheelsOn","Div2TotalGTime","Div2LongestGTime","Div2WheelsOff","Div2TailNum","Div3Airport","Div3AirportID","Div3AirportSeqID","Div3WheelsOn","Div3TotalGTime","Div3LongestGTime","Div3WheelsOff","Div3TailNum","Div4Airport","Div4AirportID","Div4AirportSeqID","Div4WheelsOn","Div4TotalGTime","Div4LongestGTime","Div4WheelsOff","Div4TailNum","Div5Airport","Div5AirportID","Div5AirportSeqID","Div5WheelsOn","Div5TotalGTime","Div5LongestGTime","Div5WheelsOff","Div5TailNum",""
"2017","1","1","13","5","2017-01-13","AA","19805","AA","N585AA","506","14100","1410002","34100","PHL","Philadelphia, PA","PA","42","Pennsylvania","23","14107","1410702","PHX","30466","Phoenix, AZ","AZ","4","Arizona","81","645","700","15","15","1","1","0600-0659","13","713","1010","6","1017","1016","-1","0","0","-1","1000-1059","0","","0","332","316","297","1","2075","9","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","14","6","2017-01-14","AA","19805","AA","N582AA","506","14100","1410002","34100","PHL","Philadelphia, PA","PA","42","Pennsylvania","23","14107","1410702","PHX","30466","Phoenix, AZ","AZ","4","Arizona","81","645","639","-6","0","0","-1","0600-0659","12","651","945","28","1017","1013","-4","0","0","-1","1000-1059","0","","0","332","334","294","1","2075","9","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","15","7","2017-01-15","AA","19805","AA","N183AA","506","14100","1410002","34100","PHL","Philadelphia, PA","PA","42","Pennsylvania","23","14107","1410702","PHX","30466","Phoenix, AZ","AZ","4","Arizona","81","645","641","-4","0","0","-1","0600-0659","19","700","939","30","1017","1009","-8","0","0","-1","1000-1059","0","","0","332","328","279","1","2075","9","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","16","1","2017-01-16","AA","19805","AA","N195AA","506","14100","1410002","34100","PHL","Philadelphia, PA","PA","42","Pennsylvania","23","14107","1410702","PHX","30466","Phoenix, AZ","AZ","4","Arizona","81","645","642","-3","0","0","-1","0600-0659","15","657","937","34","1017","1011","-6","0","0","-1","1000-1059","0","","0","332","329","280","1","2075","9","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","17","2","2017-01-17","AA","19805","AA","N561AA","506","14100","1410002","34100","PHL","Philadelphia, PA","PA","42","Pennsylvania","23","14107","1410702","PHX","30466","Phoenix, AZ","AZ","4","Arizona","81","645","642","-3","0","0","-1","0600-0659","17","659","941","32","1017","1013","-4","0","0","-1","1000-1059","0","","0","332","331","282","1","2075","9","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","18","3","2017-01-18","AA","19805","AA","N524AA","506","14100","1410002","34100","PHL","Philadelphia, PA","PA","42","Pennsylvania","23","14107","1410702","PHX","30466","Phoenix, AZ","AZ","4","Arizona","81","645","641","-4","0","0","-1","0600-0659","19","700","920","28","1017","948","-29","0","0","-2","1000-1059","0","","0","332","307","260","1","2075","9","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","19","4","2017-01-19","AA","19805","AA","N190AA","506","14100","1410002","34100","PHL","Philadelphia, PA","PA","42","Pennsylvania","23","14107","1410702","PHX","30466","Phoenix, AZ","AZ","4","Arizona","81","645","639","-6","0","0","-1","0600-0659","12","651","940","29","1017","1009","-8","0","0","-1","1000-1059","0","","0","332","330","289","1","2075","9","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","20","5","2017-01-20","AA","19805","AA","N575AA","506","14100","1410002","34100","PHL","Philadelphia, PA","PA","42","Pennsylvania","23","14107","1410702","PHX","30466","Phoenix, AZ","AZ","4","Arizona","81","645","702","17","17","1","1","0600-0659","20","722","958","6","1017","1004","-13","0","0","-1","1000-1059","0","","0","332","302","276","1","2075","9","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","21","6","2017-01-21","AA","19805","AA","N561AA","506","14100","1410002","34100","PHL","Philadelphia, PA","PA","42","Pennsylvania","23","14107","1410702","PHX","30466","Phoenix, AZ","AZ","4","Arizona","81","645","639","-6","0","0","-1","0600-0659","16","655","945","28","1017","1013","-4","0","0","-1","1000-1059","0","","0","332","334","290","1","2075","9","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","22","7","2017-01-22","AA","19805","AA","N538AA","506","14100","1410002","34100","PHL","Philadelphia, PA","PA","42","Pennsylvania","23","14107","1410702","PHX","30466","Phoenix, AZ","AZ","4","Arizona","81","645","647","2","2","0","0","0600-0659","12","659","940","2","1017","942","-35","0","0","-2","1000-1059","0","","0","332","295","281","1","2075","9","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","23","1","2017-01-23","AA","19805","AA","N537AA","506","14100","1410002","34100","PHL","Philadelphia, PA","PA","42","Pennsylvania","23","14107","1410702","PHX","30466","Phoenix, AZ","AZ","4","Arizona","81","645","721","36","36","1","2","0600-0659","11","732","1046","4","1017","1050","33","33","1","2","1000-1059","0","","0","332","329","314","1","2075","9","33","0","0","0","0","645","18","18","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","24","2","2017-01-24","AA","19805","AA","N165AA","506","14100","1410002","34100","PHL","Philadelphia, PA","PA","42","Pennsylvania","23","14107","1410702","PHX","30466","Phoenix, AZ","AZ","4","Arizona","81","645","638","-7","0","0","-1","0600-0659","14","652","1012","7","1017","1019","2","2","0","0","1000-1059","0","","0","332","341","320","1","2075","9","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","25","3","2017-01-25","AA","19805","AA","N581AA","506","14100","1410002","34100","PHL","Philadelphia, PA","PA","42","Pennsylvania","23","14107","1410702","PHX","30466","Phoenix, AZ","AZ","4","Arizona","81","645","659","14","14","0","0","0600-0659","15","714","1023","5","1017","1028","11","11","0","0","1000-1059","0","","0","332","329","309","1","2075","9","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","26","4","2017-01-26","AA","19805","AA","N587AA","506","14100","1410002","34100","PHL","Philadelphia, PA","PA","42","Pennsylvania","23","14107","1410702","PHX","30466","Phoenix, AZ","AZ","4","Arizona","81","645","644","-1","0","0","-1","0600-0659","13","657","952","20","1017","1012","-5","0","0","-1","1000-1059","0","","0","332","328","295","1","2075","9","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","27","5","2017-01-27","AA","19805","AA","N568AA","506","14100","1410002","34100","PHL","Philadelphia, PA","PA","42","Pennsylvania","23","14107","1410702","PHX","30466","Phoenix, AZ","AZ","4","Arizona","81","645","643","-2","0","0","-1","0600-0659","13","656","934","24","1017","958","-19","0","0","-2","1000-1059","0","","0","332","315","278","1","2075","9","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","28","6","2017-01-28","AA","19805","AA","N162AA","506","14100","1410002","34100","PHL","Philadelphia, PA","PA","42","Pennsylvania","23","14107","1410702","PHX","30466","Phoenix, AZ","AZ","4","Arizona","81","645","638","-7","0","0","-1","0600-0659","13","651","917","50","1017","1007","-10","0","0","-1","1000-1059","0","","0","332","329","266","1","2075","9","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","29","7","2017-01-29","AA","19805","AA","N923AA","506","14100","1410002","34100","PHL","Philadelphia, PA","PA","42","Pennsylvania","23","14107","1410702","PHX","30466","Phoenix, AZ","AZ","4","Arizona","81","645","640","-5","0","0","-1","0600-0659","31","711","934","33","1017","1007","-10","0","0","-1","1000-1059","0","","0","332","327","263","1","2075","9","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","30","1","2017-01-30","AA","19805","AA","N551AA","506","14100","1410002","34100","PHL","Philadelphia, PA","PA","42","Pennsylvania","23","14107","1410702","PHX","30466","Phoenix, AZ","AZ","4","Arizona","81","645","637","-8","0","0","-1","0600-0659","11","648","926","36","1017","1002","-15","0","0","-1","1000-1059","0","","0","332","325","278","1","2075","9","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","31","2","2017-01-31","AA","19805","AA","N976AA","506","14100","1410002","34100","PHL","Philadelphia, PA","PA","42","Pennsylvania","23","14107","1410702","PHX","30466","Phoenix, AZ","AZ","4","Arizona","81","645","638","-7","0","0","-1","0600-0659","16","654","954","21","1017","1015","-2","0","0","-1","1000-1059","0","","0","332","337","300","1","2075","9","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","9","1","2017-01-09","AA","19805","AA","N754AA","507","12264","1226402","30852","IAD","Washington, DC","VA","51","Virginia","38","13303","1330303","MIA","32467","Miami, FL","FL","12","Florida","33","711","710","-1","0","0","-1","0700-0759","19","729","941","30","1008","1011","3","3","0","0","1000-1059","0","","0","177","181","132","1","921","4","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","10","2","2017-01-10","AA","19805","AA","N817AA","507","12264","1226402","30852","IAD","Washington, DC","VA","51","Virginia","38","13303","1330303","MIA","32467","Miami, FL","FL","12","Florida","33","711","707","-4","0","0","-1","0700-0759","15","722","1114","12","1008","1126","","","","","1000-1059","0","","1","177","","","1","921","4","","","","","","","","","1","1","259","78","0","RDU","14492","1449202","815","78","78","933","N817AA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","11","3","2017-01-11","AA","19805","AA","N802AA","507","12264","1226402","30852","IAD","Washington, DC","VA","51","Virginia","38","13303","1330303","MIA","32467","Miami, FL","FL","12","Florida","33","711","705","-6","0","0","-1","0700-0759","24","729","951","25","1008","1016","8","8","0","0","1000-1059","0","","0","177","191","142","1","921","4","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","12","4","2017-01-12","AA","19805","AA","N839AA","507","12264","1226402","30852","IAD","Washington, DC","VA","51","Virginia","38","13303","1330303","MIA","32467","Miami, FL","FL","12","Florida","33","711","708","-3","0","0","-1","0700-0759","25","733","946","21","1008","1007","-1","0","0","-1","1000-1059","0","","0","177","179","133","1","921","4","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","13","5","2017-01-13","AA","19805","AA","N769AA","507","12264","1226402","30852","IAD","Washington, DC","VA","51","Virginia","38","13303","1330303","MIA","32467","Miami, FL","FL","12","Florida","33","711","712","1","1","0","0","0700-0759","30","742","958","11","1008","1009","1","1","0","0","1000-1059","0","","0","177","177","136","1","921","4","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","14","6","2017-01-14","AA","19805","AA","N824AA","507","12264","1226402","30852","IAD","Washington, DC","VA","51","Virginia","38","13303","1330303","MIA","32467","Miami, FL","FL","12","Florida","33","711","710","-1","0","0","-1","0700-0759","19","729","936","17","1008","953","-15","0","0","-1","1000-1059","0","","0","177","163","127","1","921","4","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","15","7","2017-01-15","AA","19805","AA","N747AA","507","12264","1226402","30852","IAD","Washington, DC","VA","51","Virginia","38","13303","1330303","MIA","32467","Miami, FL","FL","12","Florida","33","711","707","-4","0","0","-1","0700-0759","15","722","932","71","1008","1043","35","35","1","2","1000-1059","0","","0","177","216","130","1","921","4","0","0","35","0","0","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","16","1","2017-01-16","AA","19805","AA","N830AA","507","12264","1226402","30852","IAD","Washington, DC","VA","51","Virginia","38","13303","1330303","MIA","32467","Miami, FL","FL","12","Florida","33","711","707","-4","0","0","-1","0700-0759","15","722","934","9","1008","943","-25","0","0","-2","1000-1059","0","","0","177","156","132","1","921","4","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","17","2","2017-01-17","AA","19805","AA","N806AA","507","12264","1226402","30852","IAD","Washington, DC","VA","51","Virginia","38","13303","1330303","MIA","32467","Miami, FL","FL","12","Florida","33","711","705","-6","0","0","-1","0700-0759","19","724","935","19","1008","954","-14","0","0","-1","1000-1059","0","","0","177","169","131","1","921","4","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","18","3","2017-01-18","AA","19805","AA","N763AA","507","12264","1226402","30852","IAD","Washington, DC","VA","51","Virginia","38","13303","1330303","MIA","32467","Miami, FL","FL","12","Florida","33","711","706","-5","0","0","-1","0700-0759","12","718","930","5","1008","935","-33","0","0","-2","1000-1059","0","","0","177","149","132","1","921","4","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","19","4","2017-01-19","AA","19805","AA","N806AA","507","12264","1226402","30852","IAD","Washington, DC","VA","51","Virginia","38","13303","1330303","MIA","32467","Miami, FL","FL","12","Florida","33","711","707","-4","0","0","-1","0700-0759","13","720","929","6","1008","935","-33","0","0","-2","1000-1059","0","","0","177","148","129","1","921","4","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","20","5","2017-01-20","AA","19805","AA","N765AA","507","12264","1226402","30852","IAD","Washington, DC","VA","51","Virginia","38","13303","1330303","MIA","32467","Miami, FL","FL","12","Florida","33","711","705","-6","0","0","-1","0700-0759","16","721","929","14","1008","943","-25","0","0","-2","1000-1059","0","","0","177","158","128","1","921","4","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","21","6","2017-01-21","AA","19805","AA","N765AA","507","12264","1226402","30852","IAD","Washington, DC","VA","51","Virginia","38","13303","1330303","MIA","32467","Miami, FL","FL","12","Florida","33","711","709","-2","0","0","-1","0700-0759","13","722","941","10","1008","951","-17","0","0","-2","1000-1059","0","","0","177","162","139","1","921","4","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","22","7","2017-01-22","AA","19805","AA","N751AA","507","12264","1226402","30852","IAD","Washington, DC","VA","51","Virginia","38","13303","1330303","MIA","32467","Miami, FL","FL","12","Florida","33","711","713","2","2","0","0","0700-0759","14","727","943","22","1008","1005","-3","0","0","-1","1000-1059","0","","0","177","172","136","1","921","4","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","23","1","2017-01-23","AA","19805","AA","N768AA","507","12264","1226402","30852","IAD","Washington, DC","VA","51","Virginia","38","13303","1330303","MIA","32467","Miami, FL","FL","12","Florida","33","711","707","-4","0","0","-1","0700-0759","15","722","943","49","1008","1032","24","24","1","1","1000-1059","0","","0","177","205","141","1","921","4","0","0","24","0","0","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","24","2","2017-01-24","AA","19805","AA","N804AA","507","12264","1226402","30852","IAD","Washington, DC","VA","51","Virginia","38","13303","1330303","MIA","32467","Miami, FL","FL","12","Florida","33","711","712","1","1","0","0","0700-0759","20","732","935","17","1008","952","-16","0","0","-2","1000-1059","0","","0","177","160","123","1","921","4","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","25","3","2017-01-25","AA","19805","AA","N769AA","507","12264","1226402","30852","IAD","Washington, DC","VA","51","Virginia","38","13303","1330303","MIA","32467","Miami, FL","FL","12","Florida","33","711","708","-3","0","0","-1","0700-0759","18","726","935","30","1008","1005","-3","0","0","-1","1000-1059","0","","0","177","177","129","1","921","4","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","26","4","2017-01-26","AA","19805","AA","N832AA","507","12264","1226402","30852","IAD","Washington, DC","VA","51","Virginia","38","13303","1330303","MIA","32467","Miami, FL","FL","12","Florida","33","711","709","-2","0","0","-1","0700-0759","12","721","942","39","1008","1021","13","13","0","0","1000-1059","0","","0","177","192","141","1","921","4","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","27","5","2017-01-27","AA","19805","AA","N746AA","507","12264","1226402","30852","IAD","Washington, DC","VA","51","Virginia","38","13303","1330303","MIA","32467","Miami, FL","FL","12","Florida","33","711","706","-5","0","0","-1","0700-0759","17","723","948","37","1008","1025","17","17","1","1","1000-1059","0","","0","177","199","145","1","921","4","0","0","17","0","0","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","28","6","2017-01-28","AA","19805","AA","N828AA","507","12264","1226402","30852","IAD","Washington, DC","VA","51","Virginia","38","13303","1330303","MIA","32467","Miami, FL","FL","12","Florida","33","711","705","-6","0","0","-1","0700-0759","10","715","943","18","1008","1001","-7","0","0","-1","1000-1059","0","","0","177","176","148","1","921","4","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","29","7","2017-01-29","AA","19805","AA","N745AA","507","12264","1226402","30852","IAD","Washington, DC","VA","51","Virginia","38","13303","1330303","MIA","32467","Miami, FL","FL","12","Florida","33","711","707","-4","0","0","-1","0700-0759","29","736","1016","7","1008","1023","15","15","1","1","1000-1059","0","","0","177","196","160","1","921","4","0","0","15","0","0","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","30","1","2017-01-30","AA","19805","AA","N745AA","507","12264","1226402","30852","IAD","Washington, DC","VA","51","Virginia","38","13303","1330303","MIA","32467","Miami, FL","FL","12","Florida","33","711","710","-1","0","0","-1","0700-0759","28","738","954","11","1008","1005","-3","0","0","-1","1000-1059","0","","0","177","175","136","1","921","4","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","31","2","2017-01-31","AA","19805","AA","N745AA","507","12264","1226402","30852","IAD","Washington, DC","VA","51","Virginia","38","13303","1330303","MIA","32467","Miami, FL","FL","12","Florida","33","711","705","-6","0","0","-1","0700-0759","27","732","951","7","1008","958","-10","0","0","-1","1000-1059","0","","0","177","173","139","1","921","4","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","1","7","2017-01-01","AA","19805","AA","N926AA","507","13204","1320402","31454","MCO","Orlando, FL","FL","12","Florida","33","14107","1410702","PHX","30466","Phoenix, AZ","AZ","4","Arizona","81","705","701","-4","0","0","-1","0700-0759","16","717","934","7","1000","941","-19","0","0","-2","1000-1059","0","","0","295","280","257","1","1849","8","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","2","1","2017-01-02","AA","19805","AA","N544AA","507","13204","1320402","31454","MCO","Orlando, FL","FL","12","Florida","33","14107","1410702","PHX","30466","Phoenix, AZ","AZ","4","Arizona","81","705","723","18","18","1","1","0700-0759","11","734","1001","7","1000","1008","8","8","0","0","1000-1059","0","","0","295","285","267","1","1849","8","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","3","2","2017-01-03","AA","19805","AA","N576AA","507","13204","1320402","31454","MCO","Orlando, FL","FL","12","Florida","33","14107","1410702","PHX","30466","Phoenix, AZ","AZ","4","Arizona","81","705","705","0","0","0","0","0700-0759","15","720","957","12","1000","1009","9","9","0","0","1000-1059","0","","0","295","304","277","1","1849","8","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","4","3","2017-01-04","AA","19805","AA","N152AA","507","13204","1320402","31454","MCO","Orlando, FL","FL","12","Florida","33","14107","1410702","PHX","30466","Phoenix, AZ","AZ","4","Arizona","81","705","740","35","35","1","2","0700-0759","19","759","1029","5","1000","1034","34","34","1","2","1000-1059","0","","0","295","294","270","1","1849","8","34","0","0","0","0","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","5","4","2017-01-05","AA","19805","AA","N557AA","507","13204","1320402","31454","MCO","Orlando, FL","FL","12","Florida","33","14107","1410702","PHX","30466","Phoenix, AZ","AZ","4","Arizona","81","705","700","-5","0","0","-1","0700-0759","14","714","944","25","1000","1009","9","9","0","0","1000-1059","0","","0","295","309","270","1","1849","8","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","6","5","2017-01-06","AA","19805","AA","N179AA","507","13204","1320402","31454","MCO","Orlando, FL","FL","12","Florida","33","14107","1410702","PHX","30466","Phoenix, AZ","AZ","4","Arizona","81","705","704","-1","0","0","-1","0700-0759","12","716","950","11","1000","1001","1","1","0","0","1000-1059","0","","0","295","297","274","1","1849","8","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","7","6","2017-01-07","AA","19805","AA","N537AA","507","13204","1320402","31454","MCO","Orlando, FL","FL","12","Florida","33","14107","1410702","PHX","30466","Phoenix, AZ","AZ","4","Arizona","81","705","709","4","4","0","0","0700-0759","14","723","1003","10","1000","1013","13","13","0","0","1000-1059","0","","0","295","304","280","1","1849","8","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","8","7","2017-01-08","AA","19805","AA","N912AA","507","13204","1320402","31454","MCO","Orlando, FL","FL","12","Florida","33","14107","1410702","PHX","30466","Phoenix, AZ","AZ","4","Arizona","81","705","710","5","5","0","0","0700-0759","11","721","946","28","1000","1014","14","14","0","0","1000-1059","0","","0","295","304","265","1","1849","8","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","1","7","2017-01-01","AA","19805","AA","N802AA","508","12892","1289204","32575","LAX","Los Angeles, CA","CA","6","California","91","11066","1106603","CMH","31066","Columbus, OH","OH","39","Ohio","44","945","936","-9","0","0","-1","0900-0959","29","1005","1648","5","1707","1653","-14","0","0","-1","1700-1759","0","","0","262","257","223","1","1995","8","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","2","1","2017-01-02","AA","19805","AA","N766AA","508","12892","1289204","32575","LAX","Los Angeles, CA","CA","6","California","91","11066","1106603","CMH","31066","Columbus, OH","OH","39","Ohio","44","945","1009","24","24","1","1","0900-0959","45","1054","1727","9","1707","1736","29","29","1","1","1700-1759","0","","0","262","267","213","1","1995","8","4","0","5","0","20","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","3","2","2017-01-03","AA","19805","AA","N760AA","508","12892","1289204","32575","LAX","Los Angeles, CA","CA","6","California","91","11066","1106603","CMH","31066","Columbus, OH","OH","39","Ohio","44","945","939","-6","0","0","-1","0900-0959","15","954","1626","4","1707","1630","-37","0","0","-2","1700-1759","0","","0","262","231","212","1","1995","8","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","4","3","2017-01-04","AA","19805","AA","N753AA","508","12892","1289204","32575","LAX","Los Angeles, CA","CA","6","California","91","11066","1106603","CMH","31066","Columbus, OH","OH","39","Ohio","44","945","940","-5","0","0","-1","0900-0959","23","1003","1638","4","1707","1642","-25","0","0","-2","1700-1759","0","","0","262","242","215","1","1995","8","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","5","4","2017-01-05","AA","19805","AA","N744AA","508","12892","1289204","32575","LAX","Los Angeles, CA","CA","6","California","91","11066","1106603","CMH","31066","Columbus, OH","OH","39","Ohio","44","945","938","-7","0","0","-1","0900-0959","26","1004","1634","11","1707","1645","-22","0","0","-2","1700-1759","0","","0","262","247","210","1","1995","8","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","6","5","2017-01-06","AA","19805","AA","N815AA","508","12892","1289204","32575","LAX","Los Angeles, CA","CA","6","California","91","11066","1106603","CMH","31066","Columbus, OH","OH","39","Ohio","44","945","1007","22","22","1","1","0900-0959","26","1033","1715","5","1707","1720","13","13","0","0","1700-1759","0","","0","262","253","222","1","1995","8","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017","1","1","7","6","2017-01-07","AA","19805","AA","N762AA","508","12892","1289204","32575","LAX","Los Angeles, CA","CA","6","California","91","11066","1106603","CMH","31066","Columbus, OH","OH","39","Ohio","44","945","941","-4","0","0","-1","0900-0959","31","1012","1654","6","1707","1700","-7","0","0","-1","1700-1759","0","","0","262","259","222","1","1995","8","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
